id,sex,text,time,text/text,text/type
56874,3,первая постановка мокрая второе поста можно поплавать и третье это очень классно,2020-10-09T17:51:26,,
56875,3,я просто сплю и дрыхну,2020-10-09T17:55:06,,
56876,3,ноги,2020-10-09T18:06:06,,
56877,3,море,2020-10-09T18:11:03,,
56878,3,море,2020-10-09T18:14:15,,
56879,3,чистый,2020-10-09T18:20:37,,
56880,3,море,2020-10-09T18:21:39,,
56881,3,мне ну скучно,2020-10-09T18:22:56,,
56882,3,не подвижно тихо гладко,2020-10-09T18:23:51,,
56883,3,выключись,2020-10-09T18:24:09,,
56884,3,"море красивое, прозрачное, необычные",2020-10-09T18:36:25,,
56885,3,ледяное горная недоступная,2020-10-09T18:43:08,,
56886,3,продолжай,2020-10-09T19:02:27,,
56887,3,мориса русалки и все очень красиво,2020-10-09T19:12:40,,
56888,3,оно большое красивая глубокая,2020-10-09T19:26:51,,
56889,3,мокрый холодный,2020-10-09T19:29:26,,
56890,3,звонкий быстрый свежий,2020-10-09T19:29:52,,
56891,3,или темная,2020-10-09T19:48:20,,
56892,3,мокрые красивые,2020-10-09T19:48:44,,
56893,3,красивая прозрачная водная,2020-10-09T19:51:46,,
56894,3,море красивое глубокая,2020-10-09T20:00:28,,
56895,3,море чистое глубокое как кристалл,2020-10-09T20:04:53,,
56896,3,море,2020-10-09T20:09:40,,
56897,3,жидкое голубой прозрачный,2020-10-09T20:10:43,,
56898,3,спокойно хорошо,2020-10-09T20:16:24,,
56899,3,это море,2020-10-09T20:19:37,,
56900,3,быстрый тихий теплый,2020-10-09T20:22:53,,
56901,3,чего,2020-10-09T20:23:15,,
56902,3,все заново,2020-10-09T20:26:42,,
56903,3,море потому что большое какое интересное там можно покупаться но он уже например как покупаешься,2020-10-09T20:27:35,,
56904,3,пойти пойти пойти,2020-10-09T20:27:47,,
56905,3,тупая,2020-10-09T20:28:47,,
56906,3,простыня,2020-10-09T20:30:12,,
56907,3,море море,2020-10-09T20:33:02,,
56908,3,пляж,2020-10-09T20:35:19,,
56909,3,медведь,2020-10-09T20:37:53,,
56910,3,окей,2020-10-09T20:39:56,,
56911,3,чистый спокойный приятный,2020-10-09T20:42:17,,
56912,3,синий спокойный,2020-10-09T20:47:46,,
56913,3,прохладное живительное чистое вкусное,2020-10-09T20:49:21,,
56914,3,но я в нем плавала миллион раз но все три,2020-10-09T20:51:05,,
56915,3,тишина покой,2020-10-09T20:52:03,,
56916,3,буря,2020-10-09T20:55:05,,
56917,3,але,2020-10-09T21:01:17,,
56918,3,включи ту же самую игру,2020-10-09T21:06:31,,
56919,3,маленькая,2020-10-09T21:08:53,,
56920,3,мы же играли,2020-10-09T21:16:01,,
56921,3,правда или действие,2020-10-09T21:16:23,,
56922,3,тихий спокойный лазурный,2020-10-09T21:17:26,,
56923,3,оно большое у него не видно берегов и еще оно соленое,2020-10-09T21:18:06,,
56924,3,тихая синие блестящие,2020-10-09T21:35:59,,
56925,3,там не рыбачит,2020-10-09T21:38:05,,
56926,3,красивые оно красивая но очень красивая,2020-10-09T21:44:51,,
56927,3,лед,2020-10-09T21:47:26,,
56928,3,не пока любимая,2020-10-09T21:50:46,,
56929,3,гладкие твердые мягкие,2020-10-09T22:01:15,,
56930,3,оно зеленое голубое большое и красивое,2020-10-09T22:09:03,,
56931,3,спокойная мощная без крайний,2020-10-09T22:09:09,,
56932,3,продолжи,2020-10-09T22:09:34,,
56933,3,большая красивая,2020-10-09T22:12:39,,
56934,3,спокойствие,2020-10-09T22:38:57,,
56935,3,движение спокойствие,2020-10-09T22:40:50,,
56936,3,корова задолбала офигеть,2020-10-09T22:42:08,,
56937,3,тридцать миллион плюс тридцать миллион плюс тридцать миллион плюс корова вонючка,2020-10-09T22:43:44,,
56938,3,майнкрафт,2020-10-09T22:45:47,,
56939,3,ну они журчат веселятся бегут куда то,2020-10-09T23:07:12,,
56940,3,я тебя люблю,2020-10-09T23:20:21,,
56941,3,спокойствие тишина равнодушие,2020-10-09T23:27:53,,
56942,3,мир,2020-10-09T23:36:13,,
56943,3,озеро,2020-10-10T00:14:25,,
56944,3,вода твердая,2020-10-10T00:18:55,,
56945,3,жизнь рай и бог иисус христос,2020-10-10T00:24:06,,
56946,3,тридцать парша березня тысяча девятьсот восьмидесятый виды рождества христова,2020-10-10T00:28:36,,
56947,3,волны спокойствия шторм,2020-10-10T00:33:04,,
56948,3,теплая вода,2020-10-10T00:38:08,,
56949,3,глубина прозрачность,2020-10-10T00:48:01,,
56950,3,журчание брест отражение,2020-10-10T01:01:31,,
56951,3,надеюсь ты синий,2020-10-10T01:15:27,,
56952,3,мокро,2020-10-10T02:05:47,,
56953,3,в море океан,2020-10-10T04:30:24,,
56954,3,альфа горячий неистовый,2020-10-10T05:10:20,,
56955,3,давай дальше,2020-10-10T05:10:38,,
56956,3,продолжай,2020-10-10T07:00:35,,
56957,3,там много рыбы,2020-10-10T07:10:23,,
56958,3,ручеек,2020-10-10T07:21:38,,
56959,3,то есть мы даем маленький и там,2020-10-10T07:25:08,,
56960,3,да,2020-10-10T07:46:16,,
56961,3,это оно большое ему конца почти что нет там мало островков всяких ну может даже и много,2020-10-10T08:18:31,,
56962,3,моя большая шляпа длинная,2020-10-10T08:27:34,,
56963,3,как шляпа,2020-10-10T08:32:05,,
56964,3,да,2020-10-10T08:32:24,,
56965,3,такое,2020-10-10T08:33:32,,
56966,3,включи игру включи игру,2020-10-10T08:35:42,,
56967,3,озеро как пускала и он,2020-10-10T08:38:17,,
56968,3,это море я ему дала этих три коротких определений,2020-10-10T08:52:27,,
56969,3,море,2020-10-10T08:56:40,,
56970,3,в море есть рыбы но очень большое оно глубокое,2020-10-10T09:01:17,,
56971,3,готово,2020-10-10T09:14:13,,
56972,3,свобода,2020-10-10T09:26:54,,
56973,3,море,2020-10-10T09:35:29,,
56974,3,море,2020-10-10T09:36:42,,
56975,3,следующий вопрос,2020-10-10T09:37:49,,
56976,3,море,2020-10-10T09:42:43,,
56977,3,красивые завораживающие,2020-10-10T09:54:28,,
56978,3,воздушное,2020-10-10T10:00:21,,
56979,3,волнистая мягкая и нежная,2020-10-10T10:07:27,,
56980,3,мягкая нежная,2020-10-10T10:12:44,,
56981,3,"Тихая, спокойная, загадочная",2020-10-10T10:16:05,,
56982,3,волнистый нежный,2020-10-10T10:17:54,,
56983,3,она,2020-10-10T10:19:01,,
56984,3,бе бе бе,2020-10-10T10:36:32,,
56985,3,огромные соленые,2020-10-10T10:51:03,,
56986,3,море,2020-10-10T10:51:54,,
56987,3,еда,2020-10-10T11:01:17,,
56988,3,дальше лайк,2020-10-10T11:03:24,,
56989,3,подожди какие определения я этого не знаю,2020-10-10T11:10:32,,
56990,3,дальше,2020-10-10T11:19:53,,
56991,3,радость и отдых,2020-10-10T11:20:58,,
56992,3,очень быстрая,2020-10-10T11:23:19,,
56993,3,ну оно большое такое море бесконечные без суши,2020-10-10T11:24:10,,
56994,3,это море оно лысое и еще оно холодное,2020-10-10T11:26:36,,
56995,3,море,2020-10-10T11:31:30,,
56996,3,это море мне оно нравится потому что мне нужно купаться,2020-10-10T11:31:47,,
56997,3,всякие льются,2020-10-10T11:44:21,,
56998,3,нет о песок море,2020-10-10T11:45:48,,
56999,3,это вода,2020-10-10T11:49:22,,
57000,3,он любит хочется на мух и у него четыре лапы,2020-10-10T11:51:06,,
57001,3,ха ха ха шесть шесть шесть,2020-10-10T11:52:07,,
57002,3,море большое шумная тихая,2020-10-10T11:53:44,,
57003,3,море оно очень оно как бы можно мне купаться можно,2020-10-10T11:58:23,,
57004,3,холодно бывает теплая бывает горячее,2020-10-10T12:19:47,,
57005,3,что в тесто,2020-10-10T12:21:07,,
57006,3,и где все писают,2020-10-10T12:30:35,,
57007,3,давай начнем тест заново,2020-10-10T12:40:40,,
57008,3,гладь спокойствие тишина,2020-10-10T12:43:11,,
57009,3,потому что оно синее голубого цвета и это тем более мой любимый цвет,2020-10-10T13:01:56,,
57010,3,жидкое коньки и шайба,2020-10-10T13:05:15,,
57011,3,там можно как будто ты на пляже отдыхаешь бот,2020-10-10T13:06:41,,
57012,3,грязь люди жидкость,2020-10-10T13:32:08,,
57013,3,море,2020-10-10T13:32:20,,
57014,3,теплая красивая,2020-10-10T13:40:07,,
57015,3,текущий спокойный,2020-10-10T13:40:32,,
57016,3,чистая сытная газированная,2020-10-10T13:50:12,,
57017,3,море спокойная соленая в данный момент холодная,2020-10-10T13:53:16,,
57018,3,точно холодно,2020-10-10T14:01:34,,
57019,3,что мне делать,2020-10-10T14:04:17,,
57020,3,море озеро лужа ручей все,2020-10-10T14:07:07,,
57021,3,что мне дальше делать,2020-10-10T14:07:17,,
57022,3,постель,2020-10-10T14:10:16,,
57023,3,ручей,2020-10-10T14:13:22,,
57024,3,спокойное море,2020-10-10T14:14:29,,
57025,3,мода,2020-10-10T14:27:54,,
57026,3,быстрый звонки холодный,2020-10-10T14:32:26,,
57027,3,море,2020-10-10T14:34:06,,
57028,3,включи майнкрафт,2020-10-10T14:57:46,,
57029,3,болото вонючая в море слишком,2020-10-10T14:59:13,,
57030,3,"спокрйное, тихое, мелодичное",2020-10-10T15:04:03,,
57031,3,спокойства отдых,2020-10-10T15:06:46,,
57032,3,волна,2020-10-10T15:08:19,,
57033,3,вода спокойствие,2020-10-10T15:08:55,,
57034,3,озеро море и река очень красивая спокойная была женственная не надо даже волноваться,2020-10-10T15:10:41,,
